Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.14-192.168.10.50-52615-29121-6,192.168.10.14,52615,192.168.10.50,29121,6,7/7/2017 11:45,27882,15,6,18467,24.0,2920,0,1231.133333,1135.906238,6,0,4.0,3.098386677,663187.7197,753.1740908,1394.1,5006.26398,22136.0,1.0,27882.0,1991.571429,5957.459561,22136.0,1.0,22716.0,4543.2,10051.34693,22523.0,1.0,0,0,0,0,324,144,537.9814934,215.1925974,0,2920,840.5,1096.6998,1202750.452,0,0,0,1,0,0,0,0,0,880.5238095,1231.133333,4.0,324,0,0,0,0,0,0,15,18467,6,24,8192,357,13,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-53059-17,192.168.10.8,53059,192.168.10.3,53,17,7/7/2017 9:49,143,2,2,82,114.0,41,41,41.0,0.0,57,57,57.0,0.0,1370629.371,27972.02797,47.66666667,76.50054466,136.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,13986.01399,13986.01399,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
173.194.205.154-192.168.10.16-443-50200-6,192.168.10.16,50200,173.194.205.154,443,6,7/7/2017 10:58,4656639,5,2,123,46.0,46,0,24.6,23.27659769,46,0,23.0,32.52691193,36.29227003,1.503230119,776106.5,1750645.904,4347200.0,57.0,4656639.0,1164159.75,2125026.608,4347200.0,113.0,4435923.0,4435923.0,0.0,4435923.0,4435923.0,1,0,0,0,160,64,1.0737358,0.42949432,0,46,26.875,22.82503325,520.9821429,0,1,0,0,1,0,0,0,0,30.71428571,24.6,23.0,160,0,0,0,0,0,0,5,123,2,46,332,179,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-205.174.165.73-53436-8080-6,205.174.165.73,8080,192.168.10.5,53436,6,7/7/2017 10:30,18,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.3-192.168.10.8-53-49527-17,192.168.10.8,49527,192.168.10.3,53,17,7/7/2017 10:30,205,2,2,84,204.0,42,42,42.0,0.0,102,102,102.0,0.0,1404878.049,19512.19512,68.33333333,114.8970554,201.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,9756.097561,9756.097561,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-55252-17,192.168.10.8,55252,192.168.10.3,53,17,7/7/2017 11:25,30865,2,2,70,192.0,35,35,35.0,0.0,96,96,96.0,0.0,8488.579297,129.5966305,10288.33333,17771.43766,30809.0,2.0,54.0,54.0,0.0,54.0,54.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,64,64.79831524,64.79831524,35,96,59.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,74.25,35.0,96.0,40,0,0,0,0,0,0,2,70,2,192,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
162.208.20.178-192.168.10.5-443-50923-6,192.168.10.5,50923,162.208.20.178,443,6,7/7/2017 10:03,469413,6,7,370,3788.0,201,0,61.66666667,83.05821252,1460,0,541.1428571,661.7178222,8857.871427,27.69416271,39117.75,49152.8847,140691.0,54.0,384167.0,76833.4,49624.26899,140691.0,4060.0,384493.0,64082.16667,98589.5599,226109.0,54.0,0,0,0,0,132,152,12.78192125,14.91224146,0,1460,297.0,518.8341961,269188.9231,0,0,0,1,0,0,0,0,1,319.8461538,61.66666667,541.1428571,132,0,0,0,0,0,0,6,370,7,3788,8192,60,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
144.217.164.10-192.168.10.12-123-123-17,192.168.10.12,123,144.217.164.10,123,17,7/7/2017 10:52,16171,1,1,48,48.0,48,48,48.0,0.0,48,48,48.0,0.0,5936.553089,123.6781894,16171.0,0.0,16171.0,16171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,61.83909468,61.83909468,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60868-17,192.168.10.3,60868,192.168.10.1,53,17,7/7/2017 10:54,47725,1,1,45,173.0,45,45,45.0,0.0,173,173,173.0,0.0,4567.836564,41.90675746,47725.0,0.0,47725.0,47725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,20.95337873,20.95337873,45,173,87.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,131.5,45.0,173.0,32,0,0,0,0,0,0,1,45,1,173,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-53867-8080-6,192.168.10.15,53867,205.174.165.73,8080,6,7/7/2017 12:26,1045270,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,17.22043108,5.740143695,209054.0,285399.0535,528305.0,601.0,1044669.0,522334.5,9470.28112,529031.0,515638.0,1044544.0,522272.0,9439.875529,528947.0,515597.0,0,0,0,0,92,60,2.870071847,2.870071847,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.14-205.174.165.73-52984-8080-6,192.168.10.14,52984,205.174.165.73,8080,6,7/7/2017 11:57,1015739,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,17.7210878,5.907029266,203147.8,277470.2291,513283.0,393.0,1015346.0,507673.0,8707.312904,513830.0,501516.0,1015066.0,507533.0,8687.513914,513676.0,501390.0,0,0,0,0,92,60,2.953514633,2.953514633,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-68.67.178.246-4323-443-6,68.67.178.246,443,192.168.10.8,4323,6,7/7/2017 11:30,4434,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,2706.359946,451.059991,4434.0,0.0,4434.0,4434.0,4434.0,4434.0,0.0,4434.0,4434.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,451.059991,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,35040,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-52251-8080-6,192.168.10.15,52251,205.174.165.73,8080,6,7/7/2017 10:24,86573,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3938.872397,80.85661811,14428.83333,34274.80733,84389.0,23.0,86573.0,28857.66667,49334.68157,85823.0,23.0,85139.0,42569.5,59141.70407,84389.0,750.0,0,0,0,0,92,72,46.20378178,34.65283633,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-2745-8080-6,205.174.165.73,8080,192.168.10.9,2745,6,7/7/2017 10:27,56,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,214285.7143,35714.28571,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,17857.14286,17857.14286,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2895-8080-6,192.168.10.8,2895,205.174.165.73,8080,6,7/7/2017 10:39,72828,4,3,210,134.0,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4723.458011,96.11687812,12138.0,28926.59173,71182.0,18.0,72828.0,24276.0,41562.25411,72267.0,18.0,71737.0,35868.5,49940.83063,71182.0,555.0,0,0,0,0,92,72,54.92393036,41.19294777,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.16-52.52.43.76-60140-443-6,52.52.43.76,443,192.168.10.16,60140,6,7/7/2017 9:38,16,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,62500.0,62500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,132,320,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
185.147.176.25-192.168.10.25-443-50182-6,192.168.10.25,50182,185.147.176.25,443,6,7/7/2017 10:07,5790699,47,52,1061,81080.0,853,0,22.57446809,125.8625449,3035,0,1559.230769,750.8120993,14184.98872,17.09638163,59088.76531,426545.0424,4204901.0,1.0,1585797.0,34473.84783,75348.4783,198856.0,1.0,5593517.0,109676.8039,588883.5028,4204976.0,1.0,0,0,0,0,1828,1672,8.116464005,8.979917623,0,3035,821.41,945.2342246,893467.7393,0,0,0,1,0,0,0,0,1,829.7070707,22.57446809,1559.230769,1828,0,0,0,0,0,0,47,1061,52,81080,65535,1244,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-389-49179-6,192.168.10.5,49179,192.168.10.3,389,6,7/7/2017 9:01,23,1,2,6,12.0,6,6,6.0,0.0,6,6,6.0,0.0,782608.6957,130434.7826,11.5,14.8492424,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,43478.26087,86956.52174,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,254,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-192.168.10.50-50176-22-6,192.168.10.5,50176,192.168.10.50,22,6,7/7/2017 9:41,1310996,35,40,2686,6718.0,408,0,76.74285714,105.4269591,976,0,167.95,324.0548347,7173.172153,57.20841254,17716.16216,113565.6168,970623.0,0.0,1310996.0,38558.70588,175923.649,1011709.0,3.0,340245.0,8724.230769,22898.39247,124868.0,1.0,0,0,0,0,724,824,26.69725918,30.51115335,0,976,123.7368421,248.8413882,61922.03649,0,0,0,1,0,0,0,0,1,125.3866667,76.74285714,167.95,724,0,0,0,0,0,0,35,2686,40,6718,8192,245,33,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-49888-17,192.168.10.19,49888,192.168.10.3,53,17,7/7/2017 11:02,23744,2,2,80,112.0,40,40,40.0,0.0,56,56,56.0,0.0,8086.253369,168.4636119,7914.666667,13702.54262,23737.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,64,84.23180593,84.23180593,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-205.174.165.73-3846-8080-6,205.174.165.73,8080,192.168.10.9,3846,6,7/7/2017 10:39,84,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,142857.1429,23809.52381,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11904.7619,11904.7619,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.3-192.168.10.16-53-52429-17,192.168.10.16,52429,192.168.10.3,53,17,7/7/2017 11:50,214476,2,2,66,402.0,33,33,33.0,0.0,201,201,201.0,0.0,2182.062329,18.65010537,71492.0,123824.3122,214472.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,9.325052687,9.325052687,33,201,100.2,92.01738966,8467.2,0,0,0,0,0,0,0,0,1,125.25,33.0,201.0,64,0,0,0,0,0,0,2,66,2,402,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-205.174.165.73-2629-8080-6,192.168.10.9,2629,205.174.165.73,8080,6,7/7/2017 10:26,95671,34,77,186441,578.0,21900,0,5483.558824,5762.073497,128,0,7.506493506,13.92897716,1954813.893,1160.226192,869.7363636,7144.412692,75052.0,0.0,95671.0,2899.121212,14390.65912,83036.0,7.0,94213.0,1239.644737,8590.858564,75052.0,0.0,0,0,0,0,692,1552,355.3845993,804.8415925,0,21900,1669.8125,4033.353972,16300000.0,0,0,0,1,0,0,0,0,2,1684.855856,5483.558824,7.506493506,692,0,0,0,0,0,0,34,186441,77,578,8192,1255,33,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.14-205.174.165.73-51661-8080-6,192.168.10.14,51661,205.174.165.73,8080,6,7/7/2017 10:33,65824,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5180.481283,106.3441906,10970.66667,25985.56494,64011.0,71.0,65824.0,21941.33333,37427.64823,65158.0,71.0,64603.0,32301.5,44844.00496,64011.0,592.0,0,0,0,0,92,72,60.7681089,45.57608167,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-3070-8080-6,192.168.10.8,3070,205.174.165.73,8080,6,7/7/2017 11:04,996614,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,18.06115507,6.020385024,199322.8,272358.5884,498761.0,410.0,996172.0,498086.0,1535.835929,499172.0,497000.0,996204.0,498102.0,1557.049132,499203.0,497001.0,0,0,0,0,92,60,3.010192512,3.010192512,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2903-8080-6,205.174.165.73,8080,192.168.10.8,2903,6,7/7/2017 10:40,21,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-23.61.187.27-1949-80-6,192.168.10.8,1949,23.61.187.27,80,6,7/7/2017 9:46,5937862,4,2,12,0.0,6,0,3.0,3.464101615,0,0,0.0,0.0,2.020929419,1.010464709,1187572.4,2612265.907,5860408.0,21.0,5937862.0,1979287.333,3361149.093,5860408.0,38653.0,38594.0,38594.0,0.0,38594.0,38594.0,0,0,0,0,104,64,0.67364314,0.33682157,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-53183-8080-6,192.168.10.15,53183,205.174.165.73,8080,6,7/7/2017 11:08,1029804,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,17.47905427,5.826351422,205960.8,281095.1613,515161.0,473.0,1029038.0,514519.0,1576.848122,515634.0,513404.0,1029006.0,514503.0,2013.840113,515927.0,513079.0,0,0,0,0,92,60,2.913175711,2.913175711,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.3-192.168.10.8-53-54428-17,192.168.10.8,54428,192.168.10.3,53,17,7/7/2017 11:24,31551,2,2,92,124.0,46,46,46.0,0.0,62,62,62.0,0.0,6846.058762,126.778866,10517.0,18210.78222,31545.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,63.38943298,63.38943298,46,62,52.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,65.5,46.0,62.0,40,0,0,0,0,0,0,2,92,2,124,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-205.174.165.73-3392-8080-6,205.174.165.73,8080,192.168.10.9,3392,6,7/7/2017 10:31,96,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,125000.0,20833.33333,96.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10416.66667,10416.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.14-205.174.165.73-51794-8080-6,205.174.165.73,8080,192.168.10.14,51794,6,7/7/2017 10:51,47,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.3-192.168.10.15-53-54876-17,192.168.10.15,54876,192.168.10.3,53,17,7/7/2017 10:07,47456,2,2,74,204.0,37,37,37.0,0.0,102,102,102.0,0.0,5858.057991,84.28860418,15818.66667,27392.6722,47449.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,42.14430209,42.14430209,37,102,63.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,78.75,37.0,102.0,40,0,0,0,0,0,0,2,74,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-53023-8080-6,205.174.165.73,8080,192.168.10.15,53023,6,7/7/2017 10:50,75,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,160000.0,26666.66667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,13333.33333,13333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.3-192.168.10.5-53-60802-17,192.168.10.5,60802,192.168.10.3,53,17,7/7/2017 10:25,371,2,2,60,616.0,30,30,30.0,0.0,308,308,308.0,0.0,1822102.426,10781.67116,123.6666667,207.2687466,363.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,5390.83558,5390.83558,30,308,141.2,152.266871,23185.2,0,0,0,0,0,0,0,0,1,176.5,30.0,308.0,64,0,0,0,0,0,0,2,60,2,616,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-205.174.165.73-50924-8080-6,192.168.10.5,50924,205.174.165.73,8080,6,7/7/2017 12:09,1013603,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,17.75843205,5.91947735,202720.6,276893.5079,512458.0,508.0,1013024.0,506512.0,9135.819613,512972.0,500052.0,1013089.0,506544.5,9081.372391,512966.0,500123.0,0,0,0,0,92,60,2.959738675,2.959738675,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.1-192.168.10.3-53-60705-17,192.168.10.3,60705,192.168.10.1,53,17,7/7/2017 10:51,49623,1,1,61,77.0,61,61,61.0,0.0,77,77,77.0,0.0,2780.968503,40.30389134,49623.0,0.0,49623.0,49623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,20.15194567,20.15194567,61,77,66.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,99.5,61.0,77.0,40,0,0,0,0,0,0,1,61,1,77,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-205.174.165.73-3650-8080-6,192.168.10.9,3650,205.174.165.73,8080,6,7/7/2017 10:36,63596,4,3,206,134.0,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,5346.248192,110.0698157,10599.33333,24863.56262,61346.0,43.0,63596.0,21198.66667,36115.42332,62900.0,78.0,61943.0,30971.5,42956.02985,61346.0,597.0,0,0,0,0,92,72,62.89703755,47.17277816,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.1-192.168.10.3-53-62413-17,192.168.10.3,62413,192.168.10.1,53,17,7/7/2017 10:02,482,1,1,53,113.0,53,53,53.0,0.0,113,113,113.0,0.0,344398.3402,4149.377593,482.0,0.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2074.688797,2074.688797,53,113,73.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,109.5,53.0,113.0,20,0,0,0,0,0,0,1,53,1,113,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-52921-8080-6,192.168.10.15,52921,205.174.165.73,8080,6,7/7/2017 10:45,104882,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3251.272859,66.74167159,17480.33333,41779.5816,102760.0,20.0,104882.0,34960.66667,59970.78763,104208.0,20.0,103433.0,51716.5,72186.40997,102760.0,673.0,0,0,0,0,92,72,38.13809805,28.60357354,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-68.233.234.217-49242-443-6,192.168.10.5,49242,68.233.234.217,443,6,7/7/2017 9:06,99,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,121212.1212,20202.0202,99.0,0.0,99.0,99.0,99.0,99.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,20202.0202,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61848-17,192.168.10.3,61848,192.168.10.1,53,17,7/7/2017 9:11,30853,1,1,56,174.0,56,56,56.0,0.0,174,174,174.0,0.0,7454.704567,64.82351797,30853.0,0.0,30853.0,30853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,32.41175899,32.41175899,56,174,95.33333333,68.12733176,4641.333333,0,0,0,0,0,0,0,0,1,143.0,56.0,174.0,32,0,0,0,0,0,0,1,56,1,174,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
